statefips,countyfips,median_age,white_perc,black_perc,asian_perc,hispanic_perc,hh_income,banks,population,rural_perc,treatment,atm
22,22043,37.466667,0.67549998,0.28283334,0.005,0.044333335,34.462,7,15112,0.85600001,0,6
22,22115,31.799999,0.70319998,0.23,0.022599999,0.0814,46.0708,7,8889,0.49900001,0,3
25,25019,44.916668,0.88966668,0.048500001,0.030999999,0.036166668,98.905,7,6356,0.189,1,4
26,26035,41.52,0.98080003,0.0044,0,0.024799999,38.9038,7,5609,0.70599997,0,17
27,27033,47.171429,0.9432857,0.012714285,0.017857144,0.069285713,47.84185714,7,6175,0.62300003,0,9
27,27039,37.371429,0.96342856,0.005714286,0.011285715,0.082714282,53.22285714,7,9704,0.51800001,0,7
27,27051,43.639999,0.97720003,0.001,0.0004,0.025400002,56.384,7,6866,1,1,7
27,27107,42.542858,0.93128574,0.005,0.006142857,0.071714289,51.32257143,7,5840,1,1,10
27,27157,42.257145,0.9712857,0.013142857,0.002857143,0.017999999,63.70314286,7,8648,0.64499998,1,7
27,27161,34.914284,0.95928568,0.001428572,0.006857143,0.040857144,51.17457143,7,11626,0.50199997,1,8
28,28091,42.642857,0.70014286,0.27457142,0.001,0.037428573,37.39057143,7,5757,0.73100001,1,14
28,28099,40.185715,0.43471429,0.51199996,0.008571428,0.071285717,25.39671429,7,6916,0.73900002,0,18
29,29013,41.471428,0.9712857,0.006285715,0.002,0.024142858,46.628,7,9903,0.773,1,14
29,29015,46.75,0.97266668,0.0025,0.002,0.031333335,32.75283333,7,6321,0.86500001,1,13
29,29045,43.857143,0.96457142,0.001428571,0.019714287,0.002571428,39.99614286,7,6118,1,0,4
29,29081,51.583336,0.97416669,0.015833333,0.001,0.001166667,45.78183333,7,3920,0.704,0,9
29,29087,46.200001,0.97571427,0.010285715,0.003,0.008285714,45.69557143,7,6646,1,0,14
29,29133,43.650002,0.7833333,0.21016666,0.001,0.0045,33.97616667,7,6266,0.32699999,0,19
29,29135,35.628571,0.94400001,0.014571428,0.005428571,0.11042857,49.50314286,7,10679,0.52700001,0,16
29,29151,37.114285,0.96985716,0.000714286,0.002142857,0.009714286,55.12871429,7,10651,1,0,21
29,29163,46.616669,0.9235,0.067666665,0.001666667,0.006,40.56533333,7,4663,0.54400003,0,15
29,29221,40.585712,0.84914285,0.11385714,0.004428572,0.013,35.57685714,7,9669,0.80500001,0,16
31,31003,42.828571,0.98928571,0.002714286,0.002285714,0.029571429,48.45042857,7,6016,1,1,12
31,31031,41.600002,0.86642855,0.000571429,0.007142857,0.057142857,42.92614286,7,6087,0.52499998,0,17
31,31037,36.033333,0.98183334,0.007833333,0,0.42416668,52.14966667,7,6550,0.405,1,5
31,31077,46.050003,0.98199999,0.005,0.0045,0.020500001,49.6605,7,7230,1,0,11
31,31169,47.299999,0.97416663,0.005333333,0,0.0195,51.35283333,7,7068,1,1,25
36,36049,40.471428,0.97642857,0.008857143,0.003285714,0.009428572,58.22142857,7,7176,0.86799997,1,7
36,36123,37.450001,0.96850002,0.012166667,0.010333333,0.013833333,43.60883333,7,6610,0.71200001,1,25
37,37003,40.316666,0.83866668,0.1295,0.004333334,0.108,38.1755,7,8303,0.72799999,0,13
37,37011,48.857143,0.972,0.011714286,0.006857143,0.097428568,37.009,7,8398,0.88800001,1,10
37,37017,42.060001,0.44859999,0.54800004,0,0.0052,27.2228,7,4574,0.912,1,25
37,37123,43.07143,0.64671427,0.29185715,0.029714286,0.13614285,37.47314286,7,7787,0.76800001,1,27
37,37149,57.814285,0.94514287,0.035285715,0.001285714,0.064285718,50.40542857,7,12038,0.92299998,0,9
37,37181,37.849998,0.34383333,0.62849998,0.003333333,0.023,26.43216667,7,6975,0.54100001,0,15
38,38071,30.957142,0.65885717,0,0.025,0.049857143,33.60242857,7,5972,0.34999999,1,20
40,40011,46.983334,0.83716667,0.018999999,0,0.088166669,42.36933333,7,4530,0.574,1,24
40,40035,38.150002,0.66133332,0.011,0.013,0.049666665,36.839,7,5570,0.60100001,1,8
40,40091,45.528572,0.60571432,0.054714289,0.004285714,0.036000002,38.722,7,5783,0.87300003,0,8
40,40139,37.957142,0.85114288,0.066285715,0.005714286,0.3552857,61.24585714,7,6622,0.45100001,0,14
40,40149,37.071426,0.94199997,0.011714286,0.004,0.087857142,51.67657143,7,14775,0.75300002,0,16
40,40151,34.92857,0.92242855,0.025,0.000285714,0.030714286,53.15128571,7,6199,0.36700001,1,22
41,41065,42.314285,0.89128572,0.000571429,0.026571428,0.27699998,43.024,7,7116,0.331,1,20
42,42093,39.171429,0.87,0.007714286,0.11171428,0.013,53.72042857,7,11644,0.53799999,0,16
46,46005,33.400002,0.82116663,0.001333333,0.11083333,0.21433334,46.25066667,7,8653,0.27399999,0,4
46,46037,47.814285,0.95028573,0,0.000714286,0.019714285,48.95814286,7,6856,1,1,28
46,46067,45.633331,0.98116666,0,0.002833334,0.016833333,52.6825,7,7424,1,0,2
46,46115,47.271427,0.95642859,0.001,0,0.019285714,55.35728571,7,5568,1,1,15
47,47041,42.328571,0.93857139,0.018857142,0.037142858,0.028428571,50.70171429,7,11276,0.78399998,0,20
47,47049,41.842857,0.97785711,0,0,0.020285714,33.29657143,7,9574,1,1,11
48,48031,40.299999,0.97528571,0.000428571,0.006857143,0.317,48.83014286,7,11898,1,1,12
48,48051,45.671429,0.71185714,0.27485713,0,0.131,49.04071429,7,6374,0.76700002,0,11
48,48055,44.599998,0.93428576,0.053428572,0,0.322,68.07071429,7,7934,0.42300001,1,12
48,48057,42.233334,0.86866665,0.027999999,0.067000002,0.58649999,53.86566667,7,9531,0.447,0,13
48,48093,37.799999,0.95600003,0.013571428,0,0.465,45.66471429,7,5967,0.71499997,0,20
48,48133,35.700001,0.92114288,0.042571429,0.031285714,0.12657143,38.55142857,7,6666,0.60299999,1,17
48,48177,30.671429,0.76857144,0.20942858,0.019714287,0.54742855,48.73,7,10281,0.653,0,18
48,48185,36.971428,0.70671427,0.25842857,0,0.29228571,56.49785714,7,11262,0.68900001,0,21
48,48227,33.114285,0.89614284,0.093857139,0.002142857,0.51599997,40.40885714,7,7760,0.20100001,0,14
48,48239,34.616665,0.801,0.15033333,0.012666666,0.44566667,53.80683333,7,9578,0.61799997,0,3
48,48273,32.157143,0.46899998,0.19057143,0.076142855,0.67514282,30.71742857,7,11438,0.189,0,19
48,48337,36.75,0.97716665,0.003166667,0,0.13,33.52233333,7,5012,0.58899999,0,8
48,48457,41.485714,0.70142859,0.29157144,0.001857143,0.058285713,38.44442857,7,10510,0.78100002,1,16
48,48463,31.314285,0.94957143,0.006571428,0.029714286,0.65700001,43.149,7,11012,0.31400001,1,17
48,48487,44.75,0.8775,0.1205,0,0.36299998,34.8445,7,4974,0.219,1,17
49,49021,32.014286,0.95428574,0.001857143,0.005142857,0.084857143,41.52957143,7,11634,0.226,1,6
49,49039,33.257141,0.93671429,0.006428571,0.006857143,0.11,51.208,7,7611,0.40900001,0,14
51,51051,47.657143,0.9762857,0.014,0.002857143,0.010571429,32.28771429,7,7975,1,0,6
51,51077,49.871429,0.91242856,0.069714285,0,0.012142858,35.09185714,7,7387,0.99900001,0,5
51,51139,44.899998,0.95050001,0.038833335,0.009833333,0.015166666,43.5935,7,6894,0.80199999,0,18
51,51145,47.685715,0.95585716,0.028714286,0.001714286,0.017857144,90.25214286,7,13520,0.99699998,1,9
51,51640,40.900002,0.91016662,0.083333336,0,0.21149999,29.791,7,5652,0.13699999,0,11
51,51750,26.266666,0.87883335,0.067000002,0.040000003,0.006666667,27.86616667,7,10506,0.028999999,0,12
53,53001,39.016666,0.83850002,0.005333334,0.074166663,0.30900002,45.14483333,7,6490,0.40200001,1,21
53,53039,44.299999,0.97714287,0.002571428,0.004428572,0.17371428,38.11071429,7,5683,0.602,0,12
53,53065,39.085712,0.89385712,0.009,0.016142856,0.073285714,39.18885714,7,7839,0.792,0,7
54,54007,37.557144,0.97757143,0.006,0,0.030714286,49.44628571,7,9200,1,1,9
54,54043,41.614285,0.98399997,0.007142857,0,0.006714285,37.84071429,7,9496,1,0,21
54,54059,44,0.75271428,0.17457142,0,0,27.60185714,7,6094,0.89700001,0,17
54,54067,46.257141,0.96257144,0.002285715,0.003285714,0.013571429,35.93628571,7,9989,0.87199998,1,22
54,54085,46.357143,0.99085712,0,0,0.003428571,37.25728571,7,5459,1,0,18
54,54103,40.880001,0.98900002,0,0,0.0138,35.0774,7,3083,0.53899997,0,13
55,55001,53.700001,0.92128569,0.029142857,0.027857143,0.037428573,44.01371429,7,9608,1,1,8
55,55013,45.785713,0.93828571,0.005285714,0.005142857,0.021428572,39.89285714,7,9180,1,1,8
55,55107,47.985714,0.91371429,0.026857141,0,0.030285714,40.15457143,7,5065,0.76599997,0,8
55,55113,45.950001,0.8585,0.005,0.001333333,0.014166667,38.2045,7,7137,0.84200001,0,16
55,55129,47,0.94199997,0.003857143,0.009285715,0.025,42.07914286,7,8586,0.83200002,1,9
56,56003,38.599998,0.97971427,0.006428571,0.001,0.20385714,46.67171429,7,10394,1,1,25
56,56043,49.299999,0.97600001,0,0,0.103,57.85,7,4242,0.36000001,0,11
1,1045,37.828571,0.66114289,0.26585713,0.018857144,0.030571429,30.75785714,8,7166,0.509,0,13
1,1061,38.612499,0.82137501,0.112625,0.041249998,0.03125,34.224625,8,8840,0.89600003,0,7
1,1075,41.837502,0.91787499,0.070124999,0,0.007625,36.068875,8,8130,1,0,23
4,4023,40.471428,0.81999999,0.14285715,0.029999999,0.84200001,38.84871429,8,11355,0.26899999,1,21
5,5065,47.375,0.97624999,0,0,0.029625,37.263,8,12677,1,1,23
5,5075,42.337502,0.95612502,0.012125,0.005,0.019125,43.347,8,7951,0.63599998,1,30
5,5137,48.800003,0.94999999,0,0,0.021833332,34.91916667,8,9705,1,0,13
5,5141,50.9375,0.97187501,0.000625,0.001375,0.055875,33.61625,8,12398,1,0,18
5,5149,40.099998,0.93257141,0.040571429,0.016571429,0.30585712,42.63214286,8,8424,0.79100001,0,12
6,6021,38.114285,0.90999997,0.027428571,0.032285716,0.40399998,42.80671429,8,11915,0.40900001,0,20
8,8063,44.212498,0.97375,0.0045,0.00475,0.186125,52.846875,8,9194,0.48699999,1,27
8,8075,35.1875,0.92925,0.005375,0.000125,0.225125,38.778625,8,12370,0.292,0,5
8,8125,38.875,0.92812502,0.051374998,0,0.23262499,54.75225,8,9878,0.64899999,0,3
12,12121,45.262501,0.71562499,0.19825,0.003,0.24187501,38.617125,8,8253,0.83200002,1,9
13,13177,37.842857,0.81900001,0.12185714,0.028857142,0.018857142,72.14885714,8,11769,0.36199999,0,20
13,13227,47.575001,0.87687498,0.046124998,0.003125,0.034625001,54.413875,8,12871,0.73100001,0,8
13,13293,39.8125,0.61137503,0.35975,0.000625,0.035750002,28.7245,8,7517,0.46900001,0,20
13,13295,41.285713,0.89928567,0.034857143,0.019571427,0.014,43.26871429,8,9906,0.43900001,0,13
16,16031,28.485714,0.97171426,0.000571429,0.009285715,0.37599999,31.41857143,8,7895,0.51499999,1,20
17,17005,36.987499,0.80575001,0.13950001,0.023499999,0.032250002,41.362625,8,8570,0.60699999,1,22
17,17017,45.762501,0.87924999,0.094875,0.013,0.16075,57.7685,8,6149,0.52100003,0,7
17,17023,43.357143,0.98742855,0.007,0,0.007857143,45.545,8,5413,0.59500003,1,18
17,17125,43.049999,0.97887498,0.007625,0.00425,0.01275,52.40075,8,5432,0.77499998,0,24
17,17159,40.837502,0.95462501,0.015125,0.02225,0.011625,49.306,8,11323,0.435,0,9
17,17187,36.625,0.97712499,0.0055,0,0.184,46.021,8,5909,0.45500001,0,14
18,18015,43.299999,0.98314285,0.013285714,0,0.040428571,48.57014286,8,7098,0.81400001,1,10
18,18031,42.900002,0.9823333,0.0035,0.008666666,0.056166667,52.23833333,8,8345,0.53799999,0,4
18,18041,44.700001,0.95099998,0.042857144,0,0.049857143,39.44285714,8,4466,0.368,1,7
18,18131,40.842857,0.95885712,0.005285714,0.015285715,0.044571429,43.57985714,8,8016,0.80900002,1,10
18,18143,37.525002,0.95687497,0.012,0.00775,0.048749998,37.369875,8,10438,0.52700001,0,0
19,19063,39.525002,0.96937501,0.023,0.001,0.109625,48.728625,8,7897,0.39899999,1,12
19,19067,51.512501,0.97262502,0.00475,0.01675,0.017875001,47.484625,8,6175,0.52700001,1,29
19,19077,44.524998,0.98487496,0.001,0.001625,0.0285,52.615625,8,8064,1,1,17
19,19081,46.0625,0.97850001,0.00475,0.003125,0.059750002,56.967875,8,5783,0.69999999,1,14
19,19093,45.900002,0.981125,0,0.003375,0.031125,52.0265,8,9158,1,0,4
19,19123,35.674999,0.962125,0.01025,0.006875,0.02825,47.057,8,6761,0.43900001,1,15
19,19147,45.087502,0.97874999,0.007625,0.00625,0.038624998,48.522875,8,6708,0.61500001,1,26
19,19175,42.012501,0.97624999,0.00775,0.00075,0.011875,45.43825,8,6255,0.39199999,1,10
19,19177,45.5,0.98300004,0.003875,0.001,0.010375,48.30475,8,7095,1,0,24
20,20001,40.299999,0.94524997,0.023125,0.001125,0.062875003,39.28375,8,8892,0.57200003,0,9
20,20005,37.787502,0.94474995,0.021,0.014,0.077124998,23.496375,8,6888,0.34200001,0,2
20,20011,41.142857,0.91357142,0.035857141,0.000714286,0.014285714,39.78285714,8,7659,0.47999999,1,14
20,20013,37.625,0.90075004,0.00775,0.00625,0.0495,46.19525,8,6922,0.68400002,0,17
20,20073,39.950001,0.95550001,0.008,0,0.044750001,43.440625,8,7175,0.61299998,1,17
20,20087,39.962502,0.961375,0.00575,0,0.036125001,59.39525,8,11682,0.98799998,0,20
20,20107,45.033333,0.94733334,0.006,0.000833333,0.025166668,43.7675,8,7322,1,0,8
20,20159,44.1875,0.96187502,0.006125,0.001125,0.14524999,49.792375,8,6589,0.63800001,1,9
20,20175,30,0.77399999,0.168625,0.0405,0.53087503,48.674,8,11409,0.114,0,16
20,20201,43.924999,0.97162497,0.0025,0,0.046250001,48.749875,8,6465,1,0,10
21,21071,48.275002,0.95924997,0.014374999,0.002,0.004125,32.608,8,6640,0.83899999,1,25
21,21123,43.912498,0.95050001,0.032625001,0.0035,0.047249999,37.981625,8,10202,0.75999999,0,1
21,21205,23.257143,0.91985714,0.035285715,0.015714286,0.022285715,32.54385714,8,14458,0.68800002,1,26
21,21225,44.366665,0.75550002,0.19783334,0.020666666,0.0135,33.518,8,7630,0.653,0,9
21,21231,41.150002,0.94774997,0.035250001,0,0.052750003,33.0675,8,4279,0.67699999,0,12
22,22013,42.114285,0.55628574,0.38499999,0.002285714,0.003857143,25.19914286,8,6637,0.79799998,0,22
22,22027,34.837502,0.27562499,0.68287498,0,0.011375,25.175125,8,8163,0.824,1,7
22,22077,45.671429,0.62014288,0.36542857,0,0.017857142,42.39985714,8,12777,0.57800001,1,4
22,22087,29.300001,0.60928571,0.33242857,0.037857141,0.079714283,46.54371429,8,6574,0.043000001,1,16
23,23027,48.883331,0.9643333,0.003,0.004333334,0.030999999,44.72716667,8,8330,0.91299999,0,19
26,26089,57.724998,0.97500002,0.005,0.005875,0.019375,65.164875,8,8498,0.91299999,1,8
26,26109,47.787498,0.97712499,0.00375,0.002125,0.026625,38.23525,8,10412,0.64300001,0,16
26,26129,47.771427,0.96742857,0.016999999,0.008142858,0.019714285,30.22628571,8,7379,1,0,16
27,27023,42.833332,0.92500001,0.006,0.008166667,0.060166664,52.087,8,6622,0.50300002,0,8
27,27055,46.325001,0.97100002,0.003125,0.018749999,0.0195,51.842875,8,11729,0.574,1,7
27,27089,44.785713,0.98228568,0.002428572,0.003571429,0.054714285,56.43485714,8,5949,1,0,10
27,27095,41.075001,0.87075001,0.011750001,0.002,0.046,40.037125,8,12285,0.708,1,3
27,27151,38.087502,0.9375,0.034625001,0.003875,0.072999999,45.205625,8,6137,0.67400002,1,11
27,27173,40.049999,0.93537498,0.015125,0.009875,0.088125005,52.9315,8,5925,0.80800003,0,21
28,28079,39.6875,0.61812502,0.30974999,0.0005,0.005625,59.28975,8,8590,0.81199998,1,24
28,28101,32.957142,0.37542856,0.6174286,0.001,0.010285715,28.72771429,8,7464,0.87099999,0,4
28,28123,33.424999,0.57424998,0.41537499,0,0.27487499,32.145625,8,9702,0.722,0,6
28,28141,42.174999,0.89262497,0.092749998,0,0.037,33.664375,8,9876,1,0,18
28,28145,38.362499,0.64999998,0.33337501,0.00375,0.088124998,46.4675,8,12406,0.75599998,1,11
28,28159,42.116665,0.40700001,0.58566666,0.001833333,0.0405,33.70016667,8,5308,0.759,1,32
29,29007,42.314285,0.85714287,0.096857145,0.003571429,0.021142857,42.13985714,8,5840,0.412,0,8
29,29033,39.55714,0.95057142,0.02342857,0,0.019142857,37.39,8,7294,0.64499998,0,20
29,29055,38.171429,0.97885716,0.008571428,0.002428572,0.050000001,26.74728571,8,9181,0.73299998,0,11
29,29073,43.450001,0.98037499,0.003,0.002625,0.013875,46.82675,8,10140,0.80900002,1,5
29,29111,43.150002,0.92012501,0.040874999,0,0.02,43.969875,8,7334,1,1,15
29,29121,42.583332,0.95916665,0.012166667,0.008833333,0.023833334,42.32116667,8,6941,0.67799997,0,2
29,29143,33.942856,0.6332857,0.33228573,0,0.003571429,29.21942857,8,6248,0.56900001,1,29
31,31011,45.671429,0.97985715,0.005714286,0.002285714,0.022857143,52.02842857,8,5935,1,1,21
31,31013,42.599998,0.98142856,0.015428572,0,0.19685714,53.248,8,6485,0.25,0,17
31,31023,45.599998,0.97000003,0.008714286,0.005142857,0.046857145,53.98257143,8,7061,0.65700001,1,24
31,31065,46.1875,0.97224998,0.000875,0.008500001,0.043499999,49.728125,8,7428,1,1,21
31,31095,44.325001,0.97425002,0.00175,0.000875,0.037125003,39.911,8,9714,0.48199999,1,25
31,31147,41.662498,0.92012501,0.000625,0.00375,0.007125,45.906625,8,13017,0.50599998,1,18
32,32023,45.716667,0.89583331,0.039833333,0.022500001,0.20166667,45.46866667,8,16172,0.35299999,0,4
35,35031,37.724998,0.47812501,0.053750001,0.054875001,0.237875,51.556875,8,12412,0.574,0,22
37,37009,44.012501,0.93537503,0.025125001,0.016875001,0.095375001,36.52775,8,11342,0.84899998,1,19
37,37039,42.957142,0.861,0.07571429,0.017428571,0.046,34.61585714,8,10378,1,0,13
37,37065,39.950001,0.36500001,0.60237503,0.00175,0.062375002,35.426,8,8055,0.45300001,1,23
37,37117,49.674999,0.57437497,0.38125002,0.030625001,0.025125001,32.23175,8,7993,0.78100002,1,26
37,37145,43.549999,0.45337501,0.478625,0.0045,0.1295,37.154625,8,9206,0.755,0,10
37,37153,42.314285,0.66799998,0.30771428,0,0.059,30.05357143,8,6613,0.45500001,0,14
37,37169,50.25,0.94666666,0.047833335,0.000833333,0.016833333,42.23816667,8,7881,0.75700003,0,19
37,37175,47.637501,0.85974997,0.115125,0.005125,0.040374998,40.396,8,8788,0.59600002,1,2
38,38019,47.825001,0.95050001,0.0025,0,0.032250002,57.26575,8,4006,1,0,7
38,38057,44.875,0.97100002,0.01325,0.004,0.052625,84.85325,8,8800,0.64999998,0,10
38,38093,39.387501,0.964625,0.008375,0.001625,0.075499997,38.59625,8,5918,0.27599999,1,16
39,39019,46.614285,0.95842856,0.007857143,0.006571428,0.027857143,49.21442857,8,7929,0.70999998,1,11
39,39073,47.728573,0.97057146,0.001428571,0.004857143,0.006142858,27.71942857,8,5727,0.708,0,21
39,39105,42.142857,0.95300001,0.025142856,0.002714286,0.003428571,33.78114286,8,6918,0.81300002,1,11
40,40075,42.457142,0.82699996,0.068285711,0.013428572,0.16442856,32.957,8,7135,0.61699998,0,15
40,40133,35.200001,0.67137498,0.14299999,0,0.04775,30.705,8,6023,0.64700001,1,1
45,45021,36.962502,0.61387497,0.360625,0.000375,0.028375002,18.937875,8,10546,0.60900003,0,1
45,45025,44.537498,0.48875001,0.45937499,0.019125,0.058375001,29.1205,8,9074,0.73799998,1,25
45,45071,37.0625,0.74437499,0.204375,0.003875,0.19175,42.8605,8,12756,0.67799997,0,6
45,45089,38.757141,0.27128571,0.66028571,0.054857142,0.010857143,29.26871429,8,9535,0.81900001,0,1
46,46135,37.742859,0.8897143,0.012571429,0.009428572,0.020142857,50.89242857,8,10169,0.34799999,0,10
47,47005,46.571426,0.95457143,0.04542857,0,0.006571429,33.65685714,8,7326,0.78500003,1,18
47,47029,43.474998,0.90287501,0.054874998,0,0.024625,33.46325,8,12023,0.67500001,1,9
47,47085,47.287498,0.92712498,0.035125002,0.000625,0.023624999,41.174125,8,8775,0.82499999,1,13
47,47185,46.362499,0.95074999,0.025249999,0,0.02675,40.2325,8,12334,0.78200001,1,16
48,48147,42.212502,0.84775001,0.109375,0.008875,0.16824999,42.004875,8,8150,0.70499998,0,22
48,48219,33.628571,0.83414286,0.12085714,0.001142857,0.57914287,42.54471429,8,9178,0.398,0,12
48,48225,44.871429,0.75942856,0.20942858,0.005,0.16185714,37.672,8,7510,0.73500001,1,26
48,48289,45.8125,0.88024998,0.101875,0.010000001,0.14812501,46.64725,8,9262,1,0,19
48,48321,36.237499,0.79062498,0.132375,0.001625,0.634,36.987875,8,10241,0.36399999,0,7
48,48395,40.862499,0.74862498,0.21824999,0.001875,0.13575,40.7165,8,13127,0.73900002,1,13
50,50019,45.049999,0.97737503,0.004625,0.002375,0.0065,49.447125,8,7880,0.85299999,0,10
51,51027,47.914284,0.93885714,0.049714286,0.007428572,0.003714286,36.07514286,8,9270,1,1,25
51,51083,47,0.54914284,0.44485712,0.001428571,0.033714287,38.52071429,8,10821,0.77100003,0,2
51,51093,41.400002,0.66237497,0.295625,0.003625,0.061500002,65.989875,8,14126,0.574,0,20
51,51109,43.662498,0.76524997,0.16675,0.007625,0.036250003,56.576,8,17799,1,1,10
51,51133,48.849998,0.70133334,0.28,0,0.011,51.05433333,8,6056,1,1,11
51,51137,42.014286,0.7772857,0.19057143,0.008428572,0.063714288,67.18414286,8,17159,0.57800001,0,0
51,51610,41.771427,0.80114287,0.025714286,0.13685714,0.080428571,150.1105714,8,14427,0,1,29
51,51690,44.1875,0.35050002,0.62,0,0.063500002,30.281875,8,6439,0,0,2
51,51830,32.299999,0.82242858,0.076142855,0.061428569,0.07514286,67.33985714,8,12462,0,0,19
53,53043,45.842857,0.92085713,0.010714286,0.014,0.037285715,52.10957143,8,6298,1,1,16
53,53055,50.3125,0.956375,0.015249999,0.00975,0.061250001,52.804625,8,9213,1,1,28
54,54009,43.912502,0.981125,0.001375,0,0.0025,39.396,8,7647,0.421,0,15
54,54029,49.071426,0.95028573,0.017714286,0,0.002,38.87171429,8,7594,0.303,0,11
54,54051,49.57143,0.99314284,0,0.001142857,0,30.21142857,8,4822,0.49000001,1,10
54,54053,42.799999,0.96028572,0.017142858,0,0.015428572,42.96185714,8,5392,0.64999998,1,18
54,54077,42.825001,0.98500001,0.005625,0,0.00325,44.13125,8,7766,0.90499997,0,7
54,54099,42.637501,0.972875,0.008,0.000625,0.004875,36.13075,8,10097,0.65200001,1,20
55,55053,43.94286,0.94714284,0.009,0.002,0.053714287,47.71771429,8,6969,0.722,1,23
55,55069,39.862499,0.95437503,0.006,0.003375,0.020500001,43.21225,8,8939,0.54000002,0,2
55,55103,39.599998,0.9342857,0.008285714,0.026428571,0.011428571,42.37928571,8,7527,0.72100002,1,24
55,55137,39.6875,0.93150002,0.028874999,0.015125,0.142,43.364375,8,11888,0.89499998,0,14
56,56001,26.424999,0.932625,0.01325,0.021749999,0.074874997,26.121625,8,10272,0.119,1,13
56,56041,33.900002,0.92799997,0.0005,0.000875,0.058125,51.908,8,10965,0.43099999,1,27
1,1013,40.8125,0.6275,0.302625,0.041999999,0,53.912625,9,9084,0.71200001,1,24
1,1111,40.785713,0.71014285,0.27857143,0,0.050285716,41.46485714,9,8877,0.81300002,0,13
1,1123,35.771427,0.51628572,0.42328572,0.032142859,0.028142856,27.53442857,9,10054,0.74199998,0,24
